time,ticks,degrees
4.726171000000001,1637,1637
4.731187,1638,1638
4.736206,1636,1636
4.74122,1638,1638
4.746233,1635,1635
4.7512490000000005,1636,1636
4.756264000000001,1636,1636
4.761281,1635,1635
4.7662960000000005,1639,1639
4.7713090000000005,1635,1635
4.776327,1637,1637
4.781344000000001,1639,1639
4.786363000000001,1636,1636
4.791378,1638,1638
4.796392,1636,1636
4.801410000000001,1638,1638
4.806427,1634,1634
4.811439,1638,1638
4.816454,1636,1636
4.821467,1636,1636
4.826491000000001,1637,1637
4.831508,1637,1637
4.836521,1636,1636
4.841538000000001,1635,1635
4.846551000000001,1638,1638
4.851566,1636,1636
4.856582,1635,1635
4.861597000000001,1638,1638
4.8666160000000005,1639,1639
4.871631000000001,1635,1635
4.876645000000001,1635,1635
4.881661,1640,1640
4.886677000000001,1637,1637
4.891702,1640,1640
4.8967160000000005,1640,1640
4.9017290000000004,1639,1639
4.906747,1637,1637
4.911768,1634,1634
4.916781,1638,1638
4.921798000000001,1639,1639
4.926812,1636,1636
4.931832,1635,1635
4.9368490000000005,1639,1639
4.941863000000001,1638,1638
4.946879,1636,1636
4.951893,1641,1641
4.956908,1636,1636
4.961938,1637,1637
4.966953,1637,1637
4.971970000000001,1638,1638
4.976984000000001,1638,1638
4.981997000000001,1636,1636
4.987012,1637,1637
4.992028,1639,1639
4.997046,1634,1634
5.00206,1639,1639
5.007073,1636,1636
5.012090000000001,1636,1636
5.017108,1637,1637
5.022122,1632,1632
5.027139,1635,1635
5.032152,1640,1640
5.037171000000001,1633,1633
5.042190000000001,1635,1635
5.047204000000001,1638,1638
5.052222,1639,1639
5.057237000000001,1637,1637
5.062251000000001,1636,1636
5.067267,1636,1636
5.072282,1636,1636
5.077301,1636,1636
5.082314,1636,1636
5.087326,1635,1635
5.0923680000000004,1639,1639
5.0973820000000005,1635,1635
5.102399,1634,1634
5.107421,1638,1638
5.1124410000000005,1638,1638
5.117459,1639,1639
5.1224750000000006,1635,1635
5.1274880000000005,1637,1637
5.132505,1637,1637
5.137519,1637,1637
5.142549000000001,1634,1634
5.147564,1638,1638
5.152578,1638,1638
5.1575940000000005,1636,1636
5.1626080000000005,1637,1637
5.167622000000001,1638,1638
5.172638,1637,1637
5.177654,1638,1638
5.182673,1639,1639
5.187687,1638,1638
5.1927,1634,1634
5.197717,1635,1635
5.202734,1639,1639
5.207750000000001,1637,1637
5.212767,1635,1635
5.21778,1635,1635
5.222797000000001,1636,1636
5.227813,1635,1635
5.2328280000000005,1634,1634
5.237846,1636,1636
5.242859,1631,1631
5.247873,1636,1636
5.252889000000001,1636,1636
5.257904000000001,1635,1635
5.2629280000000005,1633,1633
5.267942000000001,1636,1636
5.2729550000000005,1637,1637
5.277973,1635,1635
5.282991,1639,1639
5.288023,1636,1636
5.293037,1639,1639
5.298049000000001,1640,1640
5.303067,1638,1638
5.308085,1638,1638
5.3131,1637,1637
5.318117,1636,1636
5.323131,1637,1637
5.328149000000001,1637,1637
5.333165,1640,1640
5.338179,1634,1634
5.343197,1636,1636
5.348211,1638,1638
5.353225,1636,1636
5.358248000000001,1638,1638
5.363262000000001,1640,1640
5.3682810000000005,1634,1634
5.373299,1638,1638
5.378312,1639,1639
5.38333,1638,1638
5.388346,1636,1636
5.393377,1634,1634
5.398391,1636,1636
5.403405,1635,1635
5.408423,1638,1638
5.4134400000000005,1634,1634
5.418455000000001,1639,1639
5.423472,1639,1639
5.428486,1640,1640
5.433504,1638,1638
5.4385200000000005,1636,1636
5.443535000000001,1633,1633
5.448552,1639,1639
5.453566,1637,1637
5.458583,1638,1638
5.463605,1633,1633
5.468619,1639,1639
5.473636,1638,1638
5.47865,1637,1637
5.483663,1637,1637
5.488681000000001,1634,1634
5.493696000000001,1636,1636
5.498718,1639,1639
5.503731,1636,1636
5.508743,1637,1637
5.513759,1638,1638
5.518775000000001,1639,1639
5.523789000000001,1635,1635
5.528804,1638,1638
5.533817,1636,1636
5.5388340000000005,1637,1637
5.543851,1635,1635
5.548865,1637,1637
5.5538810000000005,1639,1639
5.5588940000000004,1634,1634
5.563917,1638,1638
5.568935000000001,1634,1634
5.573949000000001,1632,1632
5.5789670000000005,1634,1634
5.58398,1635,1635
5.5889940000000005,1640,1640
5.594009000000001,1640,1640
5.599024,1635,1635
5.604043000000001,1636,1636
5.609057,1634,1634
5.614070000000001,1637,1637
5.619087,1639,1639
5.624102000000001,1636,1636
5.629133,1638,1638
5.634148000000001,1638,1638
5.6391610000000005,1639,1639
5.644179,1637,1637
5.649195000000001,1634,1634
5.65421,1635,1635
5.659226,1633,1633
5.664239,1615,1615
5.669262000000001,1607,1607
5.674278,1608,1608
5.679291,1609,1609
5.684309000000001,1600,1600
5.689322000000001,1526,1526
5.694335000000001,1385,1385
5.69935,1166,1166
5.704364,893,893
5.70939,604,604
5.714404,313,313
5.719418,0,0
5.724437,15979,15979
5.729451,15433,15433
5.734467,14803,14803
5.739497,14118,14118
5.744512,13423,13423
5.74953,12651,12651
5.754544,11774,11774
5.759557,10894,10894
5.7645740000000005,5648,5648
